order_id,order_date,customer_id,payment_status,fulfillment_status,channel
ORD02892,2024-02-17,CUST0390,Paid,Shipped,Flipkart Ads
ORD02893,2023-12-05,CUST0045,Paid,Shipped,Instagram
ORD02894,2024-10-20,CUST0097,Paid,Shipped,Google Ads
ORD02895,2024-03-04,CUST0279,Paid,Shipped,Flipkart Ads
ORD02896,2023-05-19,CUST0023,Paid,Shipped,Email
ORD02897,2024-11-23,CUST0410,Paid,Delivered,Flipkart Ads
ORD02898,2024-06-25,CUST0461,Paid,Delivered,Email
ORD02899,2023-02-26,CUST0391,Paid,Shipped,Amazon Ads
ORD02900,2023-08-20,CUST0335,Paid,Shipped,Instagram
ORD02901,2024-10-19,CUST0044,Pending,Shipped,Direct
ORD02902,2024-03-10,CUST0027,Paid,Shipped,Flipkart Ads
ORD02903,2024-01-19,CUST0282,Pending,Shipped,Google Ads
ORD02904,2024-07-13,CUST0097,Paid,Shipped,Instagram
ORD02905,2023-07-13,CUST0463,Paid,Shipped,Flipkart Ads
ORD02906,2024-10-09,CUST0036,Paid,Shipped,Google Ads
ORD02907,2024-06-17,CUST0109,Paid,Shipped,Google Ads
ORD02908,2024-06-01,CUST0055,Paid,Shipped,Direct
ORD02909,2024-12-16,CUST0192,Paid,Shipped,Direct
ORD02910,2023-07-04,CUST0219,Paid,Shipped,Google Ads
ORD02911,2023-10-19,CUST0185,Paid,Shipped,Direct
ORD02912,2023-12-01,CUST0069,Paid,Delivered,Google Ads
ORD02913,2023-04-26,CUST0317,Paid,Shipped,Flipkart Ads
ORD02914,2023-02-18,CUST0130,Paid,Shipped,Amazon Ads
ORD02915,2024-11-15,CUST0055,Failed,Shipped,Direct
ORD02916,2023-03-23,CUST0378,Paid,Shipped,Email
ORD02917,2023-11-29,CUST0097,Paid,Shipped,Email
ORD02918,2024-07-10,CUST0336,Paid,Shipped,Email
ORD02919,2023-12-01,CUST0087,Paid,Shipped,Amazon Ads
ORD02920,2024-06-15,CUST0294,Paid,Shipped,Google Ads
ORD02921,2023-08-09,CUST0119,Paid,Shipped,Google Ads
ORD02922,2024-09-26,CUST0208,Paid,Shipped,Instagram
ORD02923,2023-11-19,CUST0334,Paid,Shipped,Email
ORD02924,2023-01-03,CUST0413,Paid,Delivered,Email
ORD02925,2024-11-24,CUST0154,Paid,Shipped,Google Ads
ORD02926,2023-07-25,CUST0035,Paid,Shipped,Email
ORD02927,2023-02-09,CUST0079,Paid,Shipped,Google Ads
ORD02928,2023-02-28,CUST0067,Paid,Shipped,Google Ads
ORD02929,2024-07-27,CUST0343,Paid,Shipped,Direct
ORD02930,2024-10-05,CUST0413,Pending,Shipped,Google Ads
ORD02931,2024-05-21,CUST0034,Paid,Shipped,Flipkart Ads
ORD02932,2024-07-25,CUST0097,Paid,Shipped,Flipkart Ads
ORD02933,2023-05-02,CUST0169,Paid,Delivered,Flipkart Ads
ORD02934,2024-04-23,CUST0169,Paid,Shipped,Flipkart Ads
ORD02935,2024-09-10,CUST0151,Pending,Shipped,Amazon Ads
ORD02936,2023-04-06,CUST0071,Paid,Shipped,Instagram
ORD02937,2024-02-18,CUST0003,Paid,Shipped,Instagram
ORD02938,2023-08-23,CUST0314,Paid,Shipped,Google Ads
ORD02939,2023-03-03,CUST0032,Paid,Returned,Email
ORD02940,2023-09-13,CUST0287,Paid,Shipped,Flipkart Ads
ORD02941,2024-07-14,CUST0082,Paid,Shipped,Instagram
ORD02942,2023-12-14,CUST0043,Paid,Returned,Instagram
ORD02943,2024-11-01,CUST0391,Paid,Shipped,Flipkart Ads
ORD02944,2023-05-04,CUST0105,Paid,Shipped,Amazon Ads
ORD02945,2024-04-26,CUST0001,Paid,Shipped,Amazon Ads
ORD02946,2023-11-13,CUST0061,Pending,Shipped,Instagram
ORD02947,2024-05-18,CUST0270,Paid,Shipped,Amazon Ads
ORD02948,2024-12-19,CUST0180,Paid,Shipped,Direct
ORD02949,2023-02-17,CUST0224,Paid,Shipped,Flipkart Ads
ORD02950,2024-02-13,CUST0006,Paid,Shipped,Instagram
ORD02951,2023-05-16,CUST0103,Paid,Shipped,Flipkart Ads
ORD02952,2023-07-20,CUST0010,Paid,Shipped,Amazon Ads
ORD02953,2023-09-07,CUST0071,Paid,Shipped,Flipkart Ads
ORD02954,2023-11-10,CUST0090,Paid,Shipped,Amazon Ads
ORD02955,2024-01-03,CUST0226,Paid,Shipped,Amazon Ads
ORD02956,2024-03-04,CUST0158,Paid,Shipped,Flipkart Ads
ORD02957,2024-04-24,CUST0228,Paid,Shipped,Amazon Ads
ORD02958,2023-11-10,CUST0405,Pending,Returned,Direct
ORD02959,2024-05-14,CUST0126,Paid,Shipped,Google Ads
ORD02960,2024-12-21,CUST0444,Paid,Shipped,Flipkart Ads
ORD02961,2023-12-21,CUST0209,Paid,Delivered,Google Ads
ORD02962,2024-04-29,CUST0097,Paid,Shipped,Flipkart Ads
ORD02963,2023-07-30,CUST0074,Paid,Shipped,Amazon Ads
ORD02964,2024-12-04,CUST0115,Paid,Shipped,Amazon Ads
ORD02965,2023-02-13,CUST0191,Paid,Shipped,Instagram
ORD02966,2024-06-24,CUST0495,Paid,Shipped,Direct
ORD02967,2024-07-24,CUST0170,Paid,Shipped,Instagram
ORD02968,2024-08-05,CUST0307,Paid,Shipped,Google Ads
ORD02969,2023-04-02,CUST0448,Paid,Shipped,Amazon Ads
ORD02970,2023-09-22,CUST0204,Paid,Shipped,Instagram
ORD02971,2023-08-08,CUST0056,Paid,Shipped,Amazon Ads
ORD02972,2024-03-17,CUST0208,Paid,Shipped,Flipkart Ads
ORD02973,2024-02-05,CUST0041,Paid,Shipped,Instagram
ORD02974,2024-02-04,CUST0032,Paid,Delivered,Google Ads
ORD02975,2024-12-27,CUST0015,Paid,Shipped,Instagram
ORD02976,2024-07-29,CUST0062,Paid,Shipped,Amazon Ads
ORD02977,2024-05-04,CUST0155,Failed,Shipped,Email
ORD02978,2024-04-29,CUST0284,Paid,Delivered,Email
ORD02979,2024-04-14,CUST0209,Paid,Shipped,Direct
ORD02980,2024-07-27,CUST0320,Paid,Shipped,Amazon Ads
ORD02981,2024-11-12,CUST0494,Paid,Returned,Flipkart Ads
ORD02982,2024-03-20,CUST0187,Paid,Returned,Instagram
ORD02983,2023-09-26,CUST0498,Paid,Shipped,Email
ORD02984,2023-09-24,CUST0442,Paid,Shipped,Flipkart Ads
ORD02985,2023-02-23,CUST0130,Paid,Shipped,Amazon Ads
ORD02986,2024-06-11,CUST0127,Paid,Delivered,Flipkart Ads
ORD02987,2024-06-03,CUST0292,Paid,Shipped,Amazon Ads
ORD02988,2024-09-07,CUST0114,Paid,Returned,Direct
ORD02989,2023-02-28,CUST0199,Paid,Shipped,Instagram
ORD02990,2023-02-09,CUST0013,Paid,Shipped,Flipkart Ads
ORD02991,2023-08-25,CUST0271,Paid,Shipped,Instagram
ORD02992,2024-01-21,CUST0089,Paid,Shipped,Flipkart Ads
ORD02993,2024-08-28,CUST0215,Paid,Shipped,Amazon Ads
ORD02994,2024-12-16,CUST0444,Paid,Shipped,Amazon Ads
ORD02995,2024-10-11,CUST0278,Paid,Shipped,Flipkart Ads
ORD02996,2023-10-27,CUST0447,Paid,Shipped,Direct
ORD02997,2024-01-30,CUST0474,Pending,Shipped,Amazon Ads
ORD02998,2023-07-26,CUST0481,Paid,Shipped,Google Ads
ORD02999,2023-12-02,CUST0203,Paid,Shipped,Google Ads
ORD03000,2024-08-15,CUST0074,Paid,Shipped,Instagram
